song_id,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
38647,0.0351,0.85,0.644,49,130.142,0.378,0.308,236200,-4.682,0.204,1,0,B
38648,0.246,0.592,0.608,53,151.942,0.111,0.3,208421,-4.39,0.0274,1,0.000598,F
38649,0.0265,0.585,0.565,62,140.8,0.274,0.259,210467,-5.723,0.0536,1,0,C#
38650,0.00228,0.764,0.585,61,125.787,0.0518,0.456,232187,-4.68,0.0512,0,0.000239,G#
38651,0.000904,0.913,0.498,51,89.359,0.0902,0.45,187667,-4.805,0.0446,1,0,C
38652,0.0543,0.925,0.776,59,95.951,0.189,0.715,206053,-2.134,0.0792,1,0.000427,B
38653,0.00212,0.667,0.366,56,76.627,0.398,0.51,217520,-5.683,0.246,0,0,C#
38654,0.828,0.367,0.714,41,107.318,0.112,0.633,483093,-12.855,0.0328,0,0.399,F
38655,0.969,0.228,0.344,36,83.976,0.145,0.044,117040,-19.27,0.0356,0,0.843,C
38656,0.0691,0.624,0.742,57,82.446,0.358,0.33,211493,-7.873,0.245,0,0,C
38657,5.90E-05,0.9,0.397,44,106.448,0.228,0.204,287840,-5.968,0.0589,1,0.024,D#
38658,0.95,0.303,0.542,21,160.031,0.148,0.231,151333,-16.945,0.0332,1,0.843,D
38659,0.00452,0.643,0.554,38,161.494,0.133,0.551,232507,-10.598,0.196,1,0.0343,E
38660,0.00314,0.966,0.497,25,78.579,0.475,0.362,257360,-4.335,0.0714,0,0.145,E
38661,0.0107,0.591,0.573,66,86.721,0.455,0.232,230713,-6.715,0.331,1,0,B
38662,0.0163,0.788,0.43,41,130.096,0.0962,0.301,256800,-3.001,0.034,0,0,C
38663,0.849,0.287,0.444,70,124.027,0.161,0.246,257380,-10.631,0.0375,1,2.82E-06,F
38664,0.93,0.257,0.558,37,132.884,0.182,0.711,174427,-18.11,0.0399,0,0.0885,C#
38665,0.953,0.234,0.511,43,76.011,0.112,0.124,191533,-10.592,0.0282,0,0.000274,A#
38666,0.951,0.047,0.252,25,140.662,0.203,0.384,150467,-17.153,0.0334,1,0.354,D
38667,0.0219,0.536,0.4,36,78.571,0.0911,0.475,317320,-9.835,0.0395,0,0.0216,D
38668,0.0895,0.438,0.79,39,102.005,0.109,0.453,480000,-10.889,0.0533,0,0.901,D
38669,0.0018,0.914,0.453,55,129.841,0.349,0.504,175680,-3.445,0.0825,0,0,C#
38670,0.589,0.432,0.397,37,130.063,0.109,0.221,242867,-10.933,0.0282,0,1.93E-06,C
38671,0.981,0.284,0.73,35,114.847,0.0966,0.644,162733,-10.898,0.0613,0,0.898,G
38672,0.359,0.769,0.592,40,171.94,0.122,0.223,226520,-7.127,0.19,1,0.0143,D
38673,0.254,0.742,0.833,61,102.505,0.242,0.694,188646,-5.761,0.261,1,0,F
38674,0.000226,0.818,0.515,44,153.06,0.18,0.213,378507,-6.323,0.0462,0,0.148,C
38675,0.115,0.695,0.433,46,118.945,0.868,0.179,337154,-5.368,0.035,1,9.08E-05,D#
38676,0.0304,0.833,0.687,47,125.94,0.178,0.212,289094,-4.047,0.0485,1,0.445,C
38677,0.165,0.677,0.943,78,112.001,0.327,0.615,145760,-6.033,0.246,0,0,G
38678,0.000743,0.797,0.717,47,112.129,0.106,0.961,263093,-5.678,0.0294,1,0.00283,A
38679,0.24,0.457,0.79,67,125.249,0.222,0.355,293053,-6.231,0.0414,0,0,D
38680,0.203,0.503,0.422,47,155.996,0.11,0.19,411080,-8.553,0.0273,0,0.0029,F
38681,0.989,0.141,0.77,26,94.895,0.125,0.571,82373,-11.104,0.0397,1,0.955,A
38682,0.301,0.579,0.629,58,106.673,0.116,0.475,306760,-8.544,0.0255,0,0.22,A#
38683,0.0451,0.665,0.815,41,117.968,0.0635,0.387,254440,-7.51,0.0695,1,0.105,B
38684,0.0326,0.805,0.545,60,110.008,0.781,0.727,224169,-5.792,0.0491,0,0,C
38685,0.0406,0.446,0.595,7,148.018,0.0473,0.436,337227,-9.586,0.0269,0,0.000534,C
38686,0.0808,0.329,0.753,45,111.982,0.108,0.486,299525,-10.5,0.0411,1,0.838,A
38687,0.238,0.727,0.478,53,171.871,0.157,0.372,210688,-5.375,0.0494,0,0,A
38688,0.000184,0.959,0.148,29,173.904,0.0979,0.135,216907,-5.803,0.169,0,0,B
38689,0.82,0.481,0.594,28,114.161,0.102,0.57,259747,-8.246,0.0403,0,0.000183,G
38690,0.0818,0.72,0.933,19,104.752,0.0779,0.887,264047,-4.962,0.0678,1,8.73E-06,D
38691,0.469,0.451,0.576,52,90.439,0.0876,0.803,172825,-9.571,0.0444,0,0.0389,G#
38692,0.000831,0.868,0.562,42,122.023,0.106,0.476,206402,-4.189,0.0473,0,0,C
38693,0.0073,0.738,0.491,58,162.003,0.295,0.524,249067,-6.73,0.0571,1,0,F
38694,0.0351,0.599,0.656,50,96.995,0.11,0.474,434927,-6.639,0.0284,0,0,D
38695,0.15,0.853,0.404,44,103.41,0.307,0.66,550693,-8.086,0.0456,0,0.246,A
38696,0.196,0.683,0.533,39,129.57,0.176,0.301,274480,-5.671,0.0717,1,0.000444,C
38697,0.296,0.76,0.655,55,87.59,0.0991,0.493,228867,-7.771,0.0579,1,3.42E-06,A#
38698,0.461,0.447,0.675,36,106.164,0.142,0.685,291333,-10.281,0.0472,0,0.000126,E
38699,0.872,0.159,0.628,60,135.003,0.111,0.505,256400,-14.363,0.0333,0,0,G#
38700,0.0103,0.903,0.554,61,112.998,0.107,0.419,206827,-3.152,0.0515,0,0,G#
38701,0.245,0.862,0.71,67,135.044,0.214,0.165,263040,-6.086,0.187,0,0,C#
38702,0.00878,0.961,0.438,27,165.062,0.0971,0.0713,256000,-4.356,0.26,0,0.307,C
38703,0.758,0.812,0.737,31,207.022,0.0872,0.903,230693,-5.68,0.138,1,0.0029,G#
38704,0.232,0.766,0.648,56,128.798,0.121,0.971,208733,-8.514,0.0326,0,1.54E-05,A
38705,0.0158,0.594,0.703,59,123.234,0.0802,0.451,157613,-6.996,0.268,0,1.93E-05,G
38706,0.62,0.863,0.715,56,99.981,0.0972,0.828,190000,-2.539,0.063,1,6.32E-05,D
38707,0.115,0.725,0.522,35,125.317,0.109,0.714,207427,-5.86,0.0283,0,0.0306,A
38708,0.483,0.815,0.502,33,127.811,0.161,0.687,550464,-8.1,0.0895,1,0.917,A#
38709,0.0897,0.444,0.742,50,127.663,0.0577,0.588,313707,-11.47,0.0351,1,0.000329,A
38710,0.000109,0.96,0.522,34,144.921,0.386,0.209,234207,-2.05,0.169,0,0.00332,G#
38711,0.549,0.29,0.539,29,73.373,0.664,0.3,242333,-12.638,0.028,0,0.000324,D#
38712,0.246,0.614,0.862,58,110.061,0.113,0.323,202667,-5.875,0.0393,1,0.00757,F
38713,0.993,0.0226,0.407,25,55.718,0.0752,0.0447,302000,-27.009,0.0498,1,0.913,B
38714,0.119,0.585,0.789,60,100.034,0.0969,0.707,277893,-8.33,0.0834,1,0.00106,F#
38715,0.131,0.535,0.517,63,135.087,0.085,0.933,215067,-12.027,0.0494,0,0,C
38716,0.832,0.277,0.213,13,139.928,0.0982,0.0751,137720,-10.917,0.0348,0,0.442,C
38717,0.186,0.976,0.295,41,136.752,0.0709,0.261,327027,-1.267,0.108,1,0.00243,B
38718,0.0816,0.874,0.689,38,121.019,0.272,0.961,202333,-5.275,0.0464,1,0.129,A
38719,0.0597,0.513,0.873,42,90.01,0.321,0.698,154722,-9.805,0.226,1,0.196,A#
38720,0.694,0.671,0.393,26,201.71,0.726,0.899,281547,-10.103,0.0563,0,0.102,A
38721,0.0504,0.967,0.507,38,98.01,0.375,0.55,276013,-2.295,0.062,0,0,E
38722,0.0866,0.71,0.548,46,147.916,0.106,0.501,189663,-5.219,0.034,0,0,D#
38723,0.12,0.958,0.524,20,151.878,0.15,0.54,237160,-1.796,0.159,0,0,B
38724,0.889,0.297,0.628,33,111.884,0.0858,0.579,169027,-16.079,0.0675,0,0.851,F
38725,0.0269,0.664,0.651,49,154.978,0.0811,0.646,163832,-6.667,0.0858,0,4.36E-06,E
38726,0.0173,0.842,0.896,43,140.044,0.499,0.643,169109,-4.182,0.267,1,0,B
38727,0.501,0.84,0.677,49,150.008,0.105,0.897,173187,-7.314,0.0563,0,0,C
38728,0.0183,0.624,0.767,51,120.003,0.0674,0.218,314493,-7.496,0.0543,0,0.171,C#
38729,1.81E-05,0.652,0.344,25,179.011,0.0791,0.406,211400,-5.796,0.0393,0,8.03E-06,A
38730,0.0379,0.759,0.678,48,88.019,0.103,0.367,227749,-6.543,0.153,1,0,D
38731,0.433,0.695,0.661,36,100.505,0.168,0.474,259693,-4.914,0.0246,0,4.78E-06,E
38732,0.00124,0.892,0.426,24,175.843,0.104,0.523,260347,-4.605,0.147,0,0,D
38733,0.147,0.764,0.616,35,91.914,0.172,0.681,216227,-5.801,0.0256,0,0.000198,D
38734,0.196,0.631,0.435,53,76.503,0.106,0.152,269213,-6.396,0.0293,1,0.000267,F#
38735,0.199,0.761,0.575,36,179.945,0.116,0.48,223366,-2.961,0.0335,0,2.50E-05,B
38736,0.00698,0.775,0.761,60,123.017,0.0512,0.966,278000,-7.495,0.0339,1,0.000543,D#
38737,0.00126,0.974,0.174,44,146.398,0.681,0.102,278160,-3.312,0.0798,0,5.30E-05,D
38738,0.904,0.224,0.437,34,84.905,0.117,0.115,565400,-17.765,0.0437,1,0.75,G
38739,0.0449,0.903,0.533,26,144.953,0.236,0.453,255787,-3.606,0.0646,0,0.517,G#
38740,0.0376,0.575,0.335,29,96.252,0.132,0.347,600187,-9.156,0.0409,0,0.9,F
38741,0.145,0.652,0.845,28,105.123,0.128,0.965,252347,-7.871,0.0356,0,0.113,C
38742,0.176,0.668,0.721,70,140.919,0.0732,0.271,231173,-5.561,0.0505,1,0.000104,A
38743,0.0792,0.59,0.722,65,148.132,0.109,0.217,224595,-7.398,0.104,0,1.73E-05,G#
38744,0.00504,0.852,0.755,50,113.99,0.876,0.56,356482,-5.965,0.0464,0,0.0154,G
38745,0.00647,0.853,0.759,60,88.955,0.241,0.716,226560,-4.883,0.0834,1,7.27E-06,A#
38746,0.791,0.257,0.506,41,163.048,0.119,0.378,94224,-9.05,0.059,0,0.874,A
38747,0.979,0.159,0.654,32,129.481,0.0911,0.322,169600,-15.9,0.0698,0,0.00706,F
38748,3.20E-05,0.967,0.404,45,173.998,0.358,0.336,399280,-4.292,0.0606,0,0.791,B
38749,0.0988,0.988,0.461,13,94.914,0.12,0.322,133132,-2.809,0.175,0,1.48E-06,A#
38750,0.0236,0.722,0.921,29,145.031,0.641,0.64,217039,-4.788,0.367,0,0.0171,F#
38751,0.271,0.633,0.421,55,155.715,0.113,0.161,263253,-6.837,0.0433,0,0,E
38752,0.123,0.442,0.699,51,164.026,0.0906,0.474,168315,-8.543,0.315,1,5.84E-06,C
38753,0.133,0.623,0.499,59,143.485,0.159,0.318,218160,-6.316,0.0518,0,0,G#
38754,0.218,0.765,0.755,67,119.954,0.162,0.737,246467,-3.475,0.0356,0,0,C#
38755,0.0353,0.719,0.652,69,94.969,0.108,0.24,197640,-7.251,0.033,0,0,C#
38756,0.736,0.258,0.463,8,113.871,0.121,0.453,111227,-12.06,0.0499,1,1.11E-05,F
38757,0.543,0.533,0.587,34,149.309,0.0519,0.76,285173,-9.947,0.0314,1,0.000259,C
38758,0.245,0.557,0.664,41,131,0.114,0.249,237720,-9.223,0.0362,1,1.60E-06,D
38759,0.137,0.862,0.634,59,80.744,0.119,0.411,159360,-5.421,0.132,0,0,F#
38760,0.0118,0.71,0.359,32,90.328,0.109,0.591,394027,-7.993,0.0373,0,0.126,A
38761,0.416,0.741,0.626,65,87.981,0.137,0.208,198253,-6.874,0.0929,1,0,D
38762,0.0243,0.579,0.633,61,159.915,0.0974,0.327,204017,-8.988,0.203,1,0,C
38763,0.00154,0.892,0.505,50,155.095,0.0919,0.361,222975,-4.41,0.0384,0,0.00541,F#
38764,0.000329,0.966,0.499,56,138.042,0.151,0.215,315173,-4.679,0.11,0,6.10E-05,G
38765,0.662,0.48,0.453,17,179.819,0.163,0.16,98587,-17.009,0.0669,1,0.852,E
38766,0.00391,0.824,0.416,69,85.433,0.104,0.417,382262,-3.075,0.343,0,0,C#
38767,0.847,0.675,0.453,26,172.737,0.211,0.54,433307,-4.947,0.141,0,0.00243,D
38768,0.972,0.0366,0.0912,41,76.052,0.0989,0.0393,160227,-26.243,0.0449,0,0.896,D#
38769,0.0982,0.804,0.645,40,89.993,0.143,0.687,211227,-3.78,0.0484,0,1.20E-06,G
38770,0.00464,0.489,0.896,53,121.985,0.134,0.183,220507,-6.179,0.235,0,0,C#
38771,0.263,0.783,0.759,50,80.055,0.191,0.831,259507,-5.182,0.311,1,9.14E-06,A
38772,0.963,0.222,0.426,27,116.915,0.269,0.257,261533,-11.68,0.0426,0,0.00187,E
38773,0.0153,0.817,0.633,50,128.01,0.112,0.438,217400,-5.226,0.0384,0,2.55E-06,A#
38774,0.0993,0.728,0.71,32,165.887,0.0705,0.653,354680,-5.689,0.101,1,0.2,A#
38775,0.00337,0.836,0.529,52,163.838,0.0665,0.394,251733,-4.595,0.0429,1,0,F#
38776,0.0672,0.924,0.628,14,134.987,0.137,0.277,306427,-3.846,0.0429,1,2.07E-06,G
38777,0.239,0.867,0.556,35,133.073,0.0874,0.81,198320,-4.904,0.0321,0,0,G
38778,0.00933,0.623,0.293,41,141.776,0.0832,0.188,320200,-8.465,0.0364,0,0.782,C
38779,0.987,0.0435,0.435,33,77.533,0.0985,0.186,344080,-24.654,0.0423,0,0.76,G#
38780,0.973,0.0948,0.423,33,70.596,0.187,0.687,234240,-22.659,0.0464,0,0.858,D
38781,0.0256,0.46,0.892,58,136.964,0.147,0.093,260224,-7.814,0.0997,0,0,C#
38782,0.954,0.114,0.092,36,84.632,0.122,0.0407,478387,-21.167,0.0442,1,0.541,E
38783,0.428,0.488,0.793,67,133.957,0.0823,0.5,184005,-5.807,0.0462,1,0,D
38784,0.889,0.284,0.4,27,176.781,0.909,0.629,280293,-15.542,0.0702,1,0.0238,A#
38785,0.152,0.605,0.726,69,139.233,0.642,0.36,202301,-5.002,0.296,0,0,G
38786,0.135,0.876,0.651,52,76.166,0.224,0.736,189531,-7.033,0.357,0,0,G#
38787,0.991,0.0157,0.314,61,95.89,0.134,0.0939,199773,-36.252,0.0356,1,0.916,C#
38788,0.249,0.431,0.389,69,142.14,0.13,0.275,211851,-8.061,0.0344,0,0,G
38789,0.75,0.5,0.702,39,91.225,0.0884,0.588,297240,-10.451,0.0331,1,0.857,C
38790,0.423,0.379,0.312,40,105.734,0.951,0.285,389395,-9.93,0.0307,0,0.00413,E
38791,0.0183,0.86,0.422,49,120.075,0.209,0.202,361707,-6.778,0.0751,0,0.000686,A
38792,0.00651,0.937,0.392,19,169.943,0.217,0.527,216493,-2.291,0.083,1,8.87E-05,C
38793,0.0616,0.673,0.576,59,168.413,0.114,0.57,245640,-11.383,0.0307,0,0.00601,D
38794,6.57E-05,0.889,0.532,68,93.994,0.0943,0.508,226244,-5.474,0.0543,0,0.00706,C#
38795,0.0384,0.791,0.72,78,102.071,0.157,0.756,175427,-4.689,0.124,0,0,C#
38796,0.000261,0.837,0.574,19,141.338,0.115,0.926,181600,-4.102,0.0389,0,0.0411,B
38797,0.0045,0.9,0.644,44,132.004,0.159,0.607,181760,-6.133,0.098,0,1.51E-06,G#
38798,0.273,0.471,0.408,46,122.537,0.137,0.302,360587,-6.969,0.0446,1,0.00119,G
38799,0.0896,0.573,0.493,53,77.126,0.0413,0.473,252600,-7.93,0.0282,0,0,C#
38800,0.148,0.712,0.459,46,151.945,0.0895,0.349,306013,-4.721,0.0337,0,0,D
38801,0.43,0.313,0.39,43,68.804,0.31,0.168,231907,-8.28,0.0294,0,1.68E-06,G
38802,0.581,0.434,0.617,47,108.416,0.131,0.405,505453,-7.257,0.031,1,0,F
38803,0.389,0.494,0.575,47,84.909,0.0741,0.395,296320,-12.006,0.0346,1,0.562,B
38804,0.0129,0.554,0.783,28,95.001,0.0956,0.541,302003,-4.854,0.152,1,0,B
38805,0.0212,0.864,0.7,72,102.997,0.0956,0.887,297587,-3.629,0.0283,0,0,G
38806,0.984,0.0902,0.553,47,89.369,0.1,0.289,273760,-21.491,0.043,0,0.91,D
38807,0.809,0.219,0.187,34,139.423,0.119,0.0379,254813,-17.044,0.0358,0,0.842,A#
38808,0.00349,0.792,0.336,67,155.588,0.0437,0.425,355304,-10.875,0.0848,0,0.00178,A
38809,0.874,0.233,0.671,39,108.063,0.12,0.486,133960,-18.003,0.0378,1,0.00016,B
38810,0.0782,0.593,0.802,50,89.66,0.282,0.55,309867,-9.72,0.267,0,0,G
38811,0.159,0.874,0.674,43,139.95,0.0945,0.101,232373,-7.017,0.29,0,0.00639,C
38812,0.00281,0.813,0.465,63,148.027,0.0464,0.614,197373,-4.321,0.0841,0,0,G
38813,0.226,0.83,0.677,37,97.951,0.124,0.895,171413,-3.515,0.027,0,0,B
38814,0.000674,0.944,0.371,35,106.513,0.0416,0.2,229785,-5.655,0.128,0,0.015,A
38815,0.0838,0.875,0.806,73,125.063,0.065,0.917,224693,-3.817,0.088,0,0.00192,G
38816,0.000859,0.839,0.706,40,146.045,0.126,0.962,197213,-3.033,0.0444,1,9.73E-05,F
38817,0.0158,0.615,0.424,68,77.935,0.0844,0.155,318591,-6.217,0.0325,1,0.000389,A
38818,0.223,0.633,0.797,66,156.015,0.109,0.577,232413,-4.815,0.238,0,0,F
38819,0.783,0.097,0.492,43,62.424,0.105,0.227,378400,-15.105,0.0562,0,4.06E-06,G#
38820,0.202,0.672,0.469,48,99.471,0.852,0.682,285093,-9.23,0.244,1,0,F
38821,0.0513,0.67,0.518,48,78.223,0.102,0.608,439067,-7.135,0.192,0,0.145,A
38822,0.0308,0.927,0.762,42,124.029,0.193,0.898,316991,-3.385,0.0659,1,0.447,F#
38823,0.928,0.247,0.474,34,100.085,0.277,0.537,82173,-14.832,0.0425,0,0.924,E
38824,0.000998,0.625,0.49,0,85.526,0.0359,0.517,134440,-10.448,0.0285,1,0.628,F#
38825,0.000924,0.863,0.948,52,99.902,0.0565,0.872,259333,-4.361,0.17,1,0,C#
38826,0.0102,0.61,0.448,68,123.762,0.135,0.214,258333,-2.695,0.0342,1,0.000491,D#
38827,0.000119,0.941,0.636,40,135.019,0.0469,0.579,231547,-8.159,0.0441,0,0.242,G
38828,0.0914,0.629,0.756,54,90.021,0.0894,0.705,200720,-7.367,0.132,1,0,G
38829,0.0311,0.551,0.939,81,118.552,0.192,0.42,337941,-9.126,0.291,0,0,C#
38830,0.576,0.657,0.746,55,155.955,0.235,0.545,159733,-5.965,0.0898,1,0.000592,C#
38831,0.0615,0.616,0.779,30,80.008,0.317,0.78,277747,-6.97,0.0911,1,2.44E-06,F#
38832,0.223,0.912,0.733,55,89.947,0.206,0.888,211631,-3.239,0.223,1,0,G#
38833,0.0169,0.571,0.807,62,139.996,0.252,0.0993,208504,-6.937,0.312,0,0,D
38834,0.0335,0.487,0.781,74,95.879,0.163,0.344,182723,-8.823,0.589,0,0,G#
38835,0.00598,0.763,0.751,34,113.198,0.352,0.692,433947,-8.369,0.0548,1,0.000481,A
38836,0.00766,0.798,0.41,39,135.85,0.317,0.379,192702,-4.969,0.0346,0,0.0296,G#
38837,0.0936,0.296,0.295,50,180.756,0.128,0.384,238400,-13.94,0.0291,0,0.000213,F
38838,0.307,0.873,0.416,27,112.851,0.148,0.75,247293,-8.043,0.0328,0,0.518,G
38839,0.0846,0.784,0.698,56,117.979,0.0387,0.852,266560,-5.794,0.0326,1,0.00139,A#
38840,0.511,0.65,0.549,43,149.854,0.155,0.6,229573,-4.267,0.0258,0,0,D
38841,0.961,0.193,0.677,41,92.877,0.1,0.481,179640,-11.26,0.0432,0,8.54E-06,A#
38842,0.686,0.69,0.424,45,86.585,0.498,0.683,136920,-8.205,0.153,0,0.000127,D
38843,0.969,0.17,0.621,48,107.857,0.105,0.46,149200,-17.399,0.0954,0,0.000118,G
38844,0.0835,0.743,0.911,72,148.012,0.106,0.878,297933,-5.005,0.219,1,0,A
38845,0.237,0.423,0.63,47,85.006,0.118,0.495,189958,-12.651,0.042,1,0.719,A#
38846,0.00326,0.916,0.541,60,156.015,0.0967,0.627,197800,-5.964,0.0612,1,2.04E-06,G
38847,0.0474,0.688,0.572,56,138.841,0.072,0.856,125320,-4.96,0.0608,0,0,A
38848,0.723,0.256,0.364,38,96.223,0.1,0.162,322938,-10.698,0.0308,0,0.937,C
38849,0.391,0.488,0.665,62,151.582,0.0952,0.549,149320,-4.711,0.327,1,0.000647,C
38850,0.462,0.665,0.907,55,90.473,0.133,0.816,244760,-7.991,0.276,0,0.00134,F#
38851,0.952,0.174,0.479,59,103.577,0.115,0.296,286667,-18.021,0.0371,1,0.841,A#
38852,0.239,0.433,0.686,48,88.981,0.0898,0.389,154280,-8.9,0.0339,1,0.18,E
38853,0.000212,0.802,0.555,41,123.992,0.232,0.543,336400,-6.296,0.0274,1,0.874,D
38854,0.276,0.812,0.722,28,114.94,0.104,0.508,256120,-5.418,0.0327,0,0.153,G
38855,0.983,0.161,0.217,18,133.897,0.265,0.0674,249680,-22.299,0.0424,0,0.0248,A#
38856,0.412,0.409,0.898,55,92.722,0.0838,0.623,357200,-10.958,0.196,0,0.000164,C
38857,0.00206,0.948,0.415,12,160.068,0.0889,0.311,226920,-5.105,0.0889,1,0,D
38858,0.671,0.369,0.351,41,139.546,0.412,0.262,247413,-12.625,0.0371,1,0.000568,A#
38859,0.0225,0.758,0.876,53,118.014,0.0274,0.91,323467,-7.493,0.0829,0,0.265,C
38860,0.73,0.403,0.493,29,120.155,0.116,0.219,237880,-8.798,0.0295,1,0.000479,F
38861,0.731,0.37,0.493,43,123.134,0.113,0.23,237960,-6.537,0.0299,0,0,C#
38862,0.0627,0.756,0.704,61,136.024,0.114,0.447,196013,-3.922,0.14,1,0,A
38863,0.786,0.537,0.57,39,104.89,0.121,0.391,180773,-8.798,0.04,0,0.157,D
38864,0.913,0.145,0.55,52,103.918,0.118,0.138,159000,-15.753,0.0332,0,0,C
38865,0.235,0.658,0.839,31,117.91,0.0436,0.96,158707,-9.902,0.0644,1,8.92E-06,E
38866,0.268,0.476,0.421,70,169.784,0.0816,0.3,228840,-7.692,0.0298,0,0,C
38867,0.0318,0.655,0.769,30,154.984,0.354,0.681,201290,-3.942,0.448,0,0.0189,A#
38868,0.498,0.427,0.331,57,157.938,0.108,0.141,255173,-7.431,0.0302,0,0,D#
38869,0.35,0.336,0.691,63,135.954,0.119,0.613,198907,-10.843,0.0392,0,0.000684,C
38870,0.0041,0.867,0.515,54,129.971,0.076,0.134,248800,-6.131,0.0391,0,7.50E-06,G
38871,0.0503,0.989,0.575,19,123.937,0.107,0.856,305627,-1.49,0.119,1,0.00573,B
38872,0.313,0.605,0.698,58,134.092,0.0783,0.8,248987,-11.492,0.0302,1,0.000238,A
38873,0.254,0.605,0.685,62,154.093,0.113,0.493,191053,-6.481,0.0755,1,0,D
38874,0.0514,0.556,0.483,58,140.001,0.0981,0.231,300027,-8.296,0.0323,0,0.163,A#
38875,0.00457,0.942,0.544,34,91.984,0.366,0.665,204811,-2.9,0.0615,0,0,D
38876,0.101,0.874,0.647,54,89.727,0.277,0.918,284173,-5.075,0.0337,1,1.79E-05,A
38877,0.467,0.524,0.778,28,118.756,0.0965,0.661,240867,-11.441,0.064,0,0.233,D
38878,0.0286,0.643,0.816,19,98.018,0.0488,0.74,339813,-6.072,0.0369,0,7.03E-05,G
38879,0.195,0.568,0.637,45,89.026,0.0996,0.655,161013,-4.299,0.119,1,0,B
38880,0.1,0.804,0.676,30,118.014,0.622,0.585,263067,-4.398,0.102,0,0,D
38881,6.71E-05,0.931,0.386,52,77.119,0.146,0.339,239253,-5.874,0.0974,1,0,D
38882,0.0765,0.583,0.664,55,160.115,0.318,0.24,186000,-6.374,0.222,1,0,C#
38883,0.161,0.863,0.631,55,125.994,0.0846,0.497,319653,-3.963,0.0297,1,5.85E-05,G#
38884,0.806,0.49,0.26,61,80.599,0.336,0.399,161640,-9.121,0.0415,1,0,D#
38885,0.11,0.652,0.418,38,80.451,0.354,0.607,318178,-11.112,0.0748,0,0.535,A
38886,0.927,0.11,0.449,49,88.601,0.131,0.162,378373,-12.32,0.0331,0,0.000252,A#
38887,0.0213,0.617,0.846,54,131.956,0.128,0.45,191979,-5.706,0.23,0,0,C#
38888,0.353,0.759,0.65,67,121.454,0.155,0.943,212840,-4.932,0.0355,0,0,C#
38889,0.258,0.802,0.35,22,108.592,0.34,0.727,327933,-5.065,0.0395,0,0.284,A
38890,0.0113,0.961,0.496,24,91.367,0.905,0.425,526733,-5.572,0.0467,0,0.0621,A
38891,0.00988,0.807,0.702,51,75.063,0.111,0.363,219200,-2.688,0.206,0,0.00971,B
38892,0.764,0.466,0.635,47,92.021,0.138,0.381,172174,-8.262,0.038,1,0.533,C
38893,0.000523,0.383,0.841,42,99.77,0.118,0.858,214040,-10.437,0.0675,1,0.247,B
38894,0.5,0.452,0.551,55,142.015,0.272,0.329,214560,-9.402,0.0299,0,0,G#
38895,0.432,0.52,0.852,47,81.942,0.487,0.722,227327,-7.584,0.484,1,0,C#
38896,0.979,0.0922,0.291,22,76.382,0.155,0.0937,523693,-21.229,0.0515,0,0.385,F
38897,0.00208,0.75,0.509,64,120.001,0.182,0.131,248733,-5.884,0.0397,0,0,B
38898,0.000859,0.985,0.352,49,107.092,0.339,0.113,277727,-3.263,0.175,0,0.0163,D
38899,0.0547,0.404,0.969,36,120.05,0.0456,0.762,285353,-12.959,0.0683,0,0.138,G#
38900,0.33,0.406,0.497,44,139.971,0.278,0.167,256133,-7.851,0.0264,1,0,G
38901,0.00667,0.712,0.791,41,155.03,0.0961,0.259,209045,-6.61,0.199,0,2.21E-05,G#
38902,0.031,0.648,0.875,52,150.005,0.128,0.765,147200,-6.42,0.294,1,0,B
38903,0.188,0.785,0.61,57,100.736,0.0991,0.42,241607,-6.273,0.187,1,0,A
38904,0.271,0.738,0.578,56,81.962,0.0651,0.352,254493,-4.109,0.0427,0,0,G
38905,0.00842,0.973,0.708,31,112.03,0.0873,0.622,181533,-4.365,0.0645,0,0.853,F#
38906,0.0205,0.685,0.852,31,118.494,0.0315,0.685,245063,-5.037,0.177,0,0.0769,C#
38907,0.158,0.48,0.663,26,89.436,0.129,0.846,297533,-11.296,0.0363,0,0.935,C#
38908,0.032,0.594,0.409,61,110.187,0.0904,0.212,209455,-9.725,0.031,0,0.0391,C#
38909,0.18,0.78,0.77,27,120.01,0.267,0.477,322727,-9.257,0.0647,0,0.147,F#
38910,0.102,0.738,0.841,60,93.725,0.0901,0.305,255893,-5.317,0.3,1,0.0235,E
38911,0.0297,0.887,0.563,62,158.05,0.352,0.794,188933,-5.013,0.0857,0,0,C#
38912,0.0958,0.508,0.857,49,87.018,0.129,0.296,259416,-8.427,0.288,0,0.00871,G
38913,0.0929,0.349,0.497,68,113.762,0.259,0.421,365627,-14,0.0297,0,0.028,G
38914,0.011,0.661,0.673,43,140.022,0.0809,0.822,300427,-7.152,0.0475,1,0.641,G
38915,0.399,0.746,0.716,51,93.965,0.26,0.357,194090,-4.516,0.0821,0,0,F
38916,0.0143,0.797,0.563,41,109.958,0.105,0.672,165841,-4.702,0.0284,0,0,A
38917,0.35,0.646,0.764,64,116.115,0.0823,0.886,174627,-9.349,0.0305,0,0,A
38918,0.993,0.0333,0.435,49,121.263,0.103,0.0641,227280,-23.978,0.0464,0,0.909,D#
38919,0.208,0.401,0.366,23,172.063,0.0939,0.0724,195840,-8.938,0.0343,0,0.846,A
