Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2014-05-18,15,9.8,18.6,0.6,2.4,4.4,NNW,31.0,NW,19.0,58.0,1014.7,7.0,18.3,No,No
2014-06-03,15,8.3,13.4,1.2,1.0,0.0,NNW,28.0,WNW,7.0,91.0,1015.0,8.0,13.2,Yes,No
2014-06-04,15,9.6,15.5,0.6,0.6,3.9,NNW,39.0,WNW,19.0,51.0,1018.2,7.0,13.5,No,No
2014-06-06,15,4.4,14.5,0.0,2.0,8.3,NW,35.0,NNW,20.0,59.0,1025.0,1.0,13.6,No,Yes
2014-06-07,15,6.6,12.9,2.8,0.4,3.3,NW,46.0,SSW,13.0,83.0,1026.2,3.0,10.4,Yes,Yes
2014-06-08,15,8.1,11.0,1.2,0.8,2.0,SSW,26.0,ESE,11.0,55.0,1034.8,6.0,10.0,Yes,No
2014-06-20,15,8.0,15.7,0.0,0.4,7.6,NNW,43.0,NNW,17.0,47.0,1010.0,5.0,15.4,No,No
2014-06-24,15,6.8,12.6,0.0,1.8,5.2,N,52.0,NE,17.0,46.0,989.6,7.0,11.7,No,No
2014-06-27,15,6.9,17.4,0.2,3.8,7.2,NNW,57.0,N,26.0,39.0,998.1,6.0,17.2,No,No
2014-07-06,15,9.7,10.7,25.8,5.2,0.2,SSE,33.0,SSW,9.0,90.0,1016.4,7.0,10.3,Yes,Yes
2014-07-15,15,4.1,9.8,0.0,0.6,0.4,NNW,33.0,NE,6.0,78.0,1014.1,8.0,8.1,No,No
2014-07-20,15,3.7,13.9,0.0,0.8,6.5,NNW,20.0,E,6.0,64.0,1025.4,2.0,11.7,No,No
2014-07-22,15,1.9,12.0,0.0,0.8,8.2,NNW,35.0,NNW,13.0,58.0,1023.8,2.0,11.8,No,No
2014-07-26,15,5.4,14.3,0.0,0.8,8.5,NNW,20.0,E,6.0,66.0,1019.5,1.0,13.1,No,No
2014-08-04,15,6.7,15.8,0.2,2.8,1.8,NNW,54.0,NW,15.0,54.0,1020.2,5.0,15.2,No,No
2014-08-21,15,4.1,16.1,0.0,1.8,10.0,NNW,30.0,E,6.0,48.0,1031.0,1.0,14.7,No,No
2014-09-02,15,6.8,13.3,5.0,1.8,7.3,SSW,46.0,S,17.0,75.0,1018.0,7.0,9.2,Yes,Yes
2014-09-23,15,8.5,24.9,0.0,4.2,10.6,NNW,46.0,NNW,24.0,16.0,1019.4,7.0,24.5,No,No
2014-10-10,15,10.7,23.1,0.0,4.2,4.7,NW,52.0,NNW,19.0,36.0,1007.9,6.0,21.6,No,No
2014-10-30,15,11.3,18.8,0.0,4.2,4.9,NW,46.0,ESE,9.0,66.0,1007.3,7.0,15.5,No,No
2014-11-12,15,6.8,15.9,0.0,5.8,11.0,SE,26.0,SE,17.0,48.0,1017.2,7.0,15.1,No,No
2014-11-15,15,9.2,20.7,0.4,5.2,9.7,NW,44.0,NW,31.0,38.0,1006.8,7.0,20.1,No,No
2014-11-16,15,11.2,19.7,0.0,5.8,6.9,NW,48.0,SE,20.0,53.0,1000.4,3.0,17.8,No,No
2014-11-18,15,11.8,21.0,0.0,8.8,5.5,W,69.0,W,22.0,35.0,1010.8,7.0,19.7,No,No
2014-12-18,15,9.8,21.1,0.0,5.6,6.2,N,59.0,NNW,28.0,35.0,999.2,8.0,20.2,No,No
2014-12-24,15,11.3,20.3,8.2,6.2,10.7,N,31.0,ESE,22.0,52.0,1014.2,5.0,19.6,Yes,No
2015-01-18,15,9.4,17.5,1.4,10.2,10.5,WSW,80.0,WSW,39.0,39.0,1008.4,2.0,15.9,Yes,No
2015-02-04,15,9.5,15.5,1.4,4.4,8.9,SSE,44.0,SE,24.0,49.0,1022.1,6.0,14.2,Yes,No
2015-02-07,15,14.4,27.6,0.0,5.6,12.5,NNW,31.0,SE,19.0,44.0,1012.8,3.0,26.9,No,No
2015-02-18,15,14.7,20.3,0.0,3.2,8.3,WSW,35.0,ESE,22.0,60.0,1022.5,2.0,18.6,No,No
2015-02-21,15,15.8,26.3,0.0,4.6,12.6,SSE,37.0,SE,22.0,55.0,1013.4,1.0,25.0,No,No
2015-02-25,15,11.4,23.5,0.0,3.8,12.2,ENE,35.0,E,20.0,47.0,1016.4,6.0,20.9,No,No
2015-03-01,15,13.3,19.6,1.6,3.4,9.5,SW,52.0,SSW,19.0,62.0,1010.9,6.0,16.1,Yes,No
2015-03-07,15,9.3,20.4,0.2,4.6,1.8,NW,54.0,N,24.0,52.0,1001.9,7.0,19.3,No,No
2015-03-14,15,11.3,19.8,0.0,6.8,1.1,NNW,61.0,NW,24.0,42.0,1003.0,7.0,19.6,No,Yes
2015-03-15,15,8.4,15.1,1.2,4.6,5.9,SSW,37.0,SE,20.0,48.0,1018.9,4.0,13.8,Yes,No
2015-03-26,15,8.9,17.3,11.4,3.6,4.9,NNW,43.0,NNW,20.0,49.0,1009.8,5.0,16.8,Yes,Yes
2015-03-28,15,8.9,17.1,3.6,1.4,10.7,NNW,30.0,ESE,17.0,54.0,1018.3,1.0,16.5,Yes,No
2015-04-09,15,10.4,15.0,0.2,2.4,5.5,SSW,31.0,ESE,19.0,68.0,1025.9,2.0,14.3,No,No
2015-04-10,15,8.2,14.3,0.0,3.2,6.8,SSW,37.0,SE,17.0,55.0,1025.7,1.0,14.0,No,No
2015-04-16,15,12.2,18.1,1.2,3.0,7.5,NW,50.0,NNW,26.0,48.0,1019.2,2.0,14.8,Yes,No
2015-04-20,15,3.4,16.3,0.0,4.0,7.7,NNW,26.0,NNE,13.0,46.0,1033.6,5.0,14.7,No,No
2015-05-05,15,10.4,17.7,0.4,2.8,3.7,WNW,98.0,NW,46.0,45.0,982.2,4.0,14.1,No,Yes
2015-05-10,15,10.2,14.8,1.2,3.2,7.6,WNW,70.0,NW,24.0,54.0,989.3,3.0,11.9,Yes,Yes
2015-06-17,15,8.5,11.3,9.4,0.4,1.0,S,54.0,S,17.0,74.0,1017.9,6.0,10.7,Yes,Yes
2015-06-27,15,8.3,14.5,0.0,1.6,8.2,NW,70.0,NW,24.0,37.0,1020.0,1.0,14.2,No,No
2015-06-30,15,5.5,14.3,0.0,3.2,8.1,NNW,35.0,NNW,20.0,53.0,1022.7,6.0,13.3,No,No
2015-07-07,15,2.7,9.8,1.8,1.2,5.7,SW,31.0,NE,2.0,67.0,1026.1,3.0,8.3,Yes,No
2015-07-09,15,1.4,11.9,0.0,0.6,7.8,NW,43.0,NNW,15.0,53.0,1022.5,6.0,11.8,No,No
2015-07-12,15,4.0,13.4,0.0,0.4,2.3,SSW,35.0,SSW,22.0,80.0,1008.3,4.0,12.6,No,Yes
2015-07-14,15,5.1,9.7,0.4,1.8,3.4,SW,39.0,SSW,17.0,50.0,1006.1,7.0,8.7,No,No
2015-07-31,15,5.4,11.3,0.2,3.0,7.9,NW,50.0,NNW,22.0,44.0,1010.1,4.0,10.8,No,Yes
2015-08-07,15,2.9,12.0,0.2,3.0,8.7,SW,39.0,SW,13.0,50.0,1021.5,4.0,11.1,No,No
2015-08-14,15,6.5,17.4,0.2,2.0,8.2,SSW,50.0,SW,22.0,42.0,1017.9,7.0,15.0,No,No
2015-08-16,15,4.3,15.8,0.0,3.6,5.8,NW,87.0,NW,39.0,45.0,1004.1,5.0,15.2,No,Yes
2015-08-23,15,7.0,9.6,1.6,2.2,2.1,S,44.0,S,15.0,75.0,1020.0,6.0,8.0,Yes,No
2015-08-31,15,6.2,11.9,2.4,1.2,2.7,S,31.0,SSW,22.0,60.0,1019.5,7.0,11.0,Yes,No
2015-09-09,15,5.6,16.4,1.8,1.4,5.7,W,39.0,SW,15.0,43.0,1019.3,6.0,16.0,Yes,No
2015-09-10,15,10.5,18.4,0.2,2.0,8.2,NW,63.0,NNW,30.0,42.0,1024.3,6.0,17.0,No,No
2015-09-20,15,5.9,20.4,0.0,3.8,6.8,SSW,30.0,NNW,9.0,44.0,1015.1,7.0,19.2,No,No
2015-09-22,15,4.6,10.6,1.6,3.2,8.1,S,61.0,SW,7.0,73.0,1026.9,2.0,7.7,Yes,No
2015-10-03,15,15.7,29.1,0.0,8.0,10.4,WNW,96.0,NW,41.0,16.0,1008.9,6.0,27.8,No,No
2015-10-12,15,9.0,11.3,3.4,5.0,1.2,SSW,50.0,SSW,26.0,53.0,1020.1,7.0,10.6,Yes,No
2015-11-21,15,11.9,21.0,1.2,6.2,11.3,NW,59.0,NW,33.0,36.0,1012.1,2.0,20.2,Yes,No
2015-11-28,15,11.0,21.7,0.0,7.2,11.8,NW,43.0,ESE,15.0,43.0,1012.8,5.0,19.2,No,No
2015-12-01,15,13.3,19.9,6.0,6.8,6.8,ESE,43.0,SE,19.0,53.0,1002.1,7.0,16.0,Yes,Yes
2015-12-08,15,13.5,24.1,0.0,7.4,2.3,NW,37.0,NNW,17.0,84.0,1004.3,8.0,19.1,No,Yes
2015-12-14,15,10.4,22.0,0.0,7.8,8.8,SSE,37.0,SE,15.0,41.0,1014.6,5.0,20.9,No,No
2016-01-02,15,13.9,17.3,0.0,6.4,6.2,SSE,44.0,SE,24.0,53.0,1021.8,6.0,16.6,No,No
2016-01-04,15,10.4,20.2,0.0,7.6,3.9,ESE,35.0,ESE,20.0,51.0,1026.2,7.0,19.0,No,No
2016-01-08,15,14.1,28.5,0.0,8.2,8.0,,,WSW,20.0,38.0,1015.0,7.0,27.1,No,No
2016-01-10,15,15.2,26.1,0.0,10.2,8.6,SSE,39.0,SE,24.0,48.0,1012.5,6.0,24.3,No,No
2016-02-08,15,15.6,27.0,0.0,5.6,12.5,SW,50.0,ESE,24.0,49.0,1017.1,1.0,23.5,No,No
2016-02-15,15,11.0,22.0,0.0,7.8,3.4,NW,94.0,NW,54.0,34.0,996.1,7.0,21.0,No,Yes
2016-02-28,15,17.5,19.5,0.0,7.8,0.0,NW,63.0,S,11.0,82.0,1020.2,8.0,13.5,No,No
2016-03-04,15,14.3,23.1,0.0,6.4,8.6,SE,28.0,SE,15.0,56.0,1016.2,6.0,21.7,No,No
2016-03-26,15,13.9,20.3,0.0,4.4,3.6,SW,56.0,SW,24.0,45.0,1013.1,7.0,19.3,No,No
2016-03-29,15,7.2,20.7,0.0,5.8,9.5,SE,35.0,NE,11.0,32.0,1020.7,2.0,19.8,No,No
2016-04-05,15,13.0,25.8,0.0,4.6,3.8,NW,80.0,NW,33.0,33.0,999.8,6.0,24.6,No,No
2016-04-12,15,10.6,18.7,0.0,3.4,5.6,SW,39.0,SW,24.0,39.0,1021.9,6.0,16.8,No,No
2016-04-30,15,10.7,22.3,1.4,1.4,8.2,N,48.0,NNW,28.0,43.0,1006.8,1.0,21.2,Yes,Yes
2016-05-06,15,13.1,18.7,2.2,3.8,8.1,NW,65.0,WNW,33.0,40.0,1009.3,6.0,17.4,Yes,No
2016-05-22,15,7.9,17.5,0.0,1.6,6.1,NW,35.0,NNW,19.0,53.0,1011.7,7.0,16.0,No,Yes
2016-06-03,15,1.2,11.0,0.0,0.8,3.5,NNW,33.0,NNW,13.0,57.0,1029.7,1.0,10.8,No,No
2016-07-12,15,8.4,12.0,0.2,2.8,3.3,WNW,102.0,NNW,41.0,58.0,977.1,7.0,10.3,No,Yes
2016-07-14,15,3.1,14.7,0.6,4.2,2.6,WNW,107.0,WNW,46.0,51.0,1005.7,7.0,13.4,No,Yes
2016-07-24,15,1.7,9.6,6.0,0.6,7.4,NNW,43.0,NW,17.0,57.0,1002.7,7.0,8.8,Yes,No
2016-08-30,15,3.7,15.9,0.0,1.8,5.4,NW,33.0,SE,9.0,59.0,1018.6,7.0,13.8,No,Yes
2016-08-31,15,7.8,18.4,1.2,1.0,3.8,NNW,41.0,SE,9.0,54.0,1005.6,7.0,17.0,Yes,Yes
2016-09-03,15,5.5,14.1,0.0,1.8,1.6,N,33.0,NE,9.0,73.0,1002.8,7.0,12.8,No,No
2016-09-14,15,4.6,13.9,0.0,2.6,6.0,E,35.0,E,19.0,66.0,1011.7,7.0,12.9,No,Yes
2016-09-16,15,6.3,16.1,12.6,2.6,8.4,NNW,39.0,WNW,19.0,42.0,1010.3,5.0,15.9,Yes,No
2016-09-17,15,7.5,20.1,0.0,2.0,8.5,NNW,52.0,NW,19.0,36.0,1011.3,7.0,18.9,No,Yes
2016-09-19,15,5.7,14.9,8.0,1.2,6.1,ESE,26.0,SE,13.0,71.0,1007.4,5.0,13.6,Yes,No
2016-09-21,15,8.7,15.1,0.2,1.8,1.3,SE,22.0,ESE,9.0,62.0,1011.5,7.0,14.6,No,No
2016-10-30,15,12.4,25.8,0.0,3.0,6.8,WNW,93.0,NW,44.0,27.0,984.2,3.0,24.4,No,No
2016-11-08,15,9.3,17.9,0.0,5.2,10.6,W,67.0,WNW,20.0,26.0,1005.4,4.0,17.8,No,No
2016-11-14,15,8.8,14.7,14.4,0.8,2.9,SSW,35.0,SE,20.0,69.0,1008.6,7.0,12.6,Yes,No
2016-11-19,15,12.3,23.3,0.0,9.2,11.7,NNW,46.0,NW,19.0,35.0,1014.1,4.0,22.8,No,No
2016-11-28,15,10.4,18.2,0.0,6.6,9.1,SE,39.0,ESE,19.0,59.0,1010.3,7.0,15.2,No,No
2016-11-29,15,8.6,17.4,0.8,5.0,5.7,SE,30.0,SE,20.0,65.0,1014.2,5.0,15.7,No,No
2016-12-21,15,10.9,19.5,0.0,4.4,9.0,WSW,80.0,WSW,19.0,30.0,1009.3,2.0,17.7,No,No
2017-01-05,15,14.9,20.9,0.0,6.8,7.1,SSE,39.0,SE,22.0,66.0,1019.8,5.0,18.5,No,No
2017-01-14,15,12.1,19.6,2.6,8.4,9.6,NW,87.0,SW,22.0,43.0,995.6,6.0,18.6,Yes,No
2017-01-19,15,9.1,17.6,0.0,9.2,11.2,WSW,35.0,SE,20.0,43.0,1014.2,3.0,16.2,No,Yes
2017-01-24,15,16.3,21.1,0.4,5.2,12.0,W,93.0,WSW,26.0,27.0,1007.2,2.0,20.0,No,No
2017-01-27,15,12.9,27.9,0.0,10.6,11.7,NNW,46.0,NNW,17.0,31.0,1010.6,1.0,27.2,No,No
2017-02-07,15,12.1,19.2,0.2,6.8,8.0,SSE,31.0,SE,20.0,43.0,1027.9,1.0,18.6,No,No
2017-02-15,15,9.8,27.7,0.0,4.6,8.8,NW,69.0,NNW,37.0,15.0,999.8,4.0,27.1,No,No
2017-02-21,15,9.9,21.0,3.0,1.4,12.0,ESE,35.0,NE,13.0,33.0,1016.7,1.0,20.5,Yes,No
2017-03-01,15,14.1,24.4,0.0,7.2,10.0,SE,26.0,SE,17.0,55.0,1021.6,4.0,23.6,No,No
2017-03-10,15,13.1,23.7,0.0,4.8,9.1,SE,46.0,SSE,24.0,66.0,1015.5,1.0,20.0,No,No
2017-03-12,15,14.7,20.4,8.8,3.0,2.5,SE,19.0,SE,9.0,72.0,1005.7,7.0,19.1,Yes,Yes
2017-03-15,15,19.1,31.7,0.0,8.8,8.2,N,52.0,N,30.0,27.0,1012.9,7.0,30.5,No,No
2017-03-23,15,11.7,17.1,3.4,2.4,3.8,SSE,24.0,SE,11.0,70.0,1025.2,7.0,16.1,Yes,No
2017-04-01,15,8.6,16.7,0.2,3.4,9.8,W,69.0,SW,20.0,34.0,1013.8,3.0,15.9,No,No
2017-04-11,15,8.4,13.2,0.0,3.8,0.7,SSE,31.0,SSW,15.0,79.0,1025.2,8.0,12.5,No,Yes
2017-04-15,15,6.6,17.7,0.0,3.8,10.2,N,35.0,NNE,13.0,40.0,1017.4,1.0,17.1,No,No
2017-04-17,15,8.1,20.1,0.0,2.4,8.9,NW,41.0,NW,19.0,32.0,1019.8,2.0,19.7,No,No
2017-05-06,15,8.4,18.5,0.0,4.0,4.3,NW,54.0,WNW,33.0,62.0,1007.0,7.0,13.4,No,Yes
2017-06-09,15,5.5,15.9,0.0,0.2,7.6,NNW,28.0,,0.0,59.0,1029.5,3.0,14.6,No,No
2008-12-06,17,10.6,19.3,1.0,,,N,54.0,NNW,26.0,70.0,1001.1,,16.8,No,No
2008-12-13,17,14.9,15.4,13.6,,,SSE,74.0,SSE,39.0,80.0,996.0,,14.5,Yes,Yes
2009-01-14,17,13.6,32.7,0.0,8.0,,NNW,41.0,NW,26.0,38.0,1003.4,,30.1,No,No
2009-01-16,17,10.9,19.6,0.0,9.2,,W,54.0,W,26.0,36.0,1009.4,,19.0,No,No
2009-01-26,17,11.4,28.7,0.0,22.6,,N,46.0,SW,7.0,28.0,1019.8,,27.1,No,No
2009-02-04,17,15.0,27.1,0.0,5.0,,WNW,37.0,NW,15.0,40.0,1010.8,,25.0,No,No
2009-02-07,17,14.4,30.3,4.0,,,NW,41.0,SSW,7.0,53.0,1000.3,,28.3,Yes,No
2009-02-11,17,11.2,20.4,11.0,6.2,,SE,41.0,SSE,9.0,29.0,1017.8,,19.2,Yes,No
2009-02-16,17,12.9,21.7,1.4,18.0,,S,24.0,NNE,2.0,58.0,1024.2,,19.8,Yes,No
2009-03-17,17,9.5,23.4,0.3,4.6,,NW,30.0,SSE,9.0,33.0,1011.7,,21.6,No,No
2009-03-24,17,13.5,21.6,0.5,10.0,,NNW,22.0,NNW,11.0,61.0,1016.9,,21.1,No,No
2009-03-28,17,9.3,20.0,0.0,,,NNW,46.0,NNW,28.0,60.0,1018.0,,19.0,No,No
2009-03-29,17,12.1,21.0,0.0,,,NW,37.0,NNW,17.0,66.0,1020.7,,20.4,No,No
2009-04-06,17,2.5,16.7,0.0,10.0,,NNW,33.0,W,17.0,41.0,1017.0,,16.0,No,No
2009-04-08,17,5.2,21.4,0.0,1.8,,NW,24.0,NNW,13.0,52.0,1024.8,,20.1,No,No
2009-04-14,17,6.9,22.9,0.0,3.2,,NNW,37.0,N,19.0,53.0,1008.7,,22.0,No,Yes
2009-04-22,17,9.9,19.9,0.0,0.4,,NW,26.0,N,13.0,64.0,1025.4,,18.9,No,No
2009-04-25,17,10.2,17.2,22.2,,,NW,39.0,NNW,19.0,62.0,992.2,,15.4,Yes,Yes
2009-04-29,17,-0.5,14.4,0.0,1.6,,ESE,17.0,NNE,6.0,40.0,1023.7,,14.1,No,No
2009-04-30,17,-0.6,13.0,0.0,2.0,,NW,20.0,NW,9.0,66.0,1021.3,,11.7,No,Yes
2009-05-02,17,2.3,17.5,0.0,,,NNW,30.0,NNW,19.0,70.0,1021.9,,16.2,No,No
2009-05-11,17,6.5,15.3,0.0,4.2,,NNW,17.0,NNW,6.0,82.0,1023.5,,13.9,No,No
2009-05-12,17,8.6,17.0,1.0,0.4,,NW,31.0,NW,22.0,62.0,1016.7,,15.1,No,No
2009-05-17,17,7.8,18.6,0.0,,,SSW,48.0,SW,13.0,31.0,1015.4,,17.6,No,No
2009-05-30,17,5.1,13.8,0.0,,,SSE,37.0,SSE,19.0,59.0,1036.0,,13.4,No,No
2009-06-04,17,9.1,14.0,25.2,1.0,,S,20.0,NW,6.0,97.0,1016.1,,13.7,Yes,Yes
2009-06-09,17,4.5,12.0,1.0,3.6,,S,44.0,NNW,13.0,87.0,997.8,,9.0,No,Yes
2009-06-13,17,3.2,12.4,0.2,,,NNW,22.0,NNW,11.0,83.0,1010.3,,11.4,No,Yes
2009-06-22,17,3.1,15.8,0.0,,,E,17.0,N,6.0,70.0,1019.0,,14.9,No,No
2009-07-03,17,1.1,14.5,0.4,,,SSW,50.0,SW,24.0,46.0,1002.4,,13.7,No,No
2009-07-19,17,3.1,14.6,8.0,,,NNW,44.0,N,20.0,89.0,1009.6,,12.8,Yes,Yes
2009-07-27,17,6.3,13.9,0.1,,,NNW,33.0,NNW,17.0,69.0,1006.8,,12.9,No,No
2009-07-30,17,7.2,14.8,0.0,,,NW,48.0,NNW,22.0,71.0,1008.5,,13.8,No,No
2009-08-08,17,3.6,13.6,1.4,,,N,39.0,NNW,19.0,78.0,1014.4,,12.7,Yes,No
2009-08-09,17,8.8,14.2,0.0,,,NNW,31.0,NNW,19.0,73.0,1013.7,,13.9,No,No
2009-08-13,17,7.2,17.4,0.0,,,NW,20.0,SSW,4.0,60.0,1009.4,,16.7,No,No
2009-08-20,17,8.9,16.3,4.2,,,NNW,30.0,NNW,19.0,51.0,1010.5,,15.7,Yes,Yes
2009-08-22,17,5.1,13.5,8.0,,,,,NNW,30.0,,1001.4,,,Yes,Yes
2009-08-30,17,4.3,12.8,18.4,,,NNW,48.0,,,,998.8,,,Yes,No
2009-09-06,17,6.2,14.8,0.6,,,NNW,35.0,NNW,20.0,65.0,1010.0,,13.7,No,No
2009-09-12,17,8.2,19.7,0.4,,,N,43.0,,,,1005.5,,,No,Yes
2009-09-15,17,5.5,14.4,0.0,,,NW,50.0,NW,22.0,79.0,1015.3,,11.6,No,No
2009-09-17,17,9.6,13.5,3.4,,,NNW,20.0,NW,11.0,94.0,1008.5,,13.0,Yes,Yes
2009-09-19,17,7.3,16.6,0.0,,,NW,52.0,NNW,28.0,73.0,1006.1,,15.6,No,No
2009-09-25,17,5.9,15.6,15.2,,,N,63.0,NNW,24.0,76.0,996.2,,13.2,Yes,Yes
2009-10-07,17,4.3,14.1,0.0,,,ESE,50.0,SSE,31.0,31.0,1025.0,,13.5,No,No
2009-10-09,17,4.8,16.0,0.0,,,SSE,41.0,SSE,17.0,41.0,1032.4,,14.5,No,No
2009-10-23,17,6.6,22.0,0.0,,,NW,31.0,N,9.0,44.0,1018.1,,20.5,No,No
2009-11-02,17,14.4,21.8,0.0,,,NW,37.0,NW,20.0,62.0,1016.0,,20.0,No,Yes
2009-11-08,17,9.6,28.6,0.0,,,NW,41.0,NW,22.0,33.0,1025.9,,28.1,No,No
2009-11-24,17,10.3,18.4,0.0,,,WNW,54.0,NW,28.0,73.0,1020.0,,17.5,No,No
2009-11-25,17,13.7,23.5,0.0,,,WNW,44.0,NW,24.0,59.0,1016.6,,22.4,No,No
2009-12-11,17,8.4,19.5,3.0,,,NW,46.0,WNW,22.0,39.0,1009.1,,18.4,Yes,No
2009-12-16,17,12.4,28.9,0.0,,,WNW,43.0,NW,24.0,37.0,1007.9,,27.9,No,No
2009-12-17,17,17.2,22.0,0.0,,,WNW,43.0,NNW,17.0,89.0,1004.6,,16.2,No,Yes
2009-12-23,17,9.4,27.5,0.0,,,SSE,37.0,WNW,22.0,31.0,1010.0,,26.0,No,No
2009-12-26,17,10.5,22.1,0.0,,,NW,39.0,WNW,22.0,46.0,1017.7,,21.0,No,No
2009-12-28,17,14.1,24.8,0.0,,,W,43.0,NW,31.0,53.0,1014.0,,23.1,No,No
2010-01-01,17,19.2,29.7,0.0,,,N,43.0,NW,17.0,31.0,1004.1,,27.9,No,No
2010-01-02,17,14.4,24.3,0.6,,,WNW,50.0,WNW,26.0,32.0,1003.2,,23.0,No,No
2010-01-27,17,13.5,24.7,0.0,,,NW,31.0,NW,13.0,37.0,1015.7,,24.5,No,No
2010-02-01,17,15.0,26.1,0.0,,,S,52.0,SSW,13.0,36.0,1020.1,,23.4,No,No
2010-02-05,17,19.5,25.8,18.2,,,NNW,44.0,SSE,26.0,54.0,1012.8,,24.8,Yes,No
2010-02-19,17,15.9,26.5,0.0,,,NNW,35.0,NW,17.0,47.0,1020.1,,25.6,No,No
2010-02-22,17,12.2,18.4,0.0,,,WNW,54.0,NW,19.0,81.0,1004.4,,17.5,No,Yes
2010-02-25,17,9.4,27.2,0.0,,,NNW,35.0,WNW,11.0,34.0,1025.2,,26.2,No,No
2010-03-28,17,11.0,25.8,0.0,,,NNW,48.0,NNW,26.0,53.0,1010.0,,24.6,No,Yes
2010-04-04,17,6.0,21.0,0.0,,,WNW,19.0,NW,7.0,46.0,1022.9,,20.7,No,No
2010-04-07,17,14.3,21.1,0.0,,,NW,31.0,WNW,15.0,82.0,1009.0,,19.8,No,Yes
2010-04-25,17,5.8,17.8,1.2,,,SW,28.0,WSW,11.0,50.0,1014.9,,16.1,Yes,No
2010-04-28,17,7.0,16.2,1.7,,,NW,59.0,NNW,20.0,83.0,1001.4,,15.3,Yes,Yes
2010-05-01,17,6.0,17.8,0.2,,,NNW,44.0,NNW,22.0,72.0,1017.5,,17.0,No,No
2010-05-05,17,6.5,15.7,10.0,,,NW,26.0,NW,11.0,59.0,1008.6,,15.4,Yes,No
2010-05-10,17,14.2,18.3,1.0,,,N,59.0,NNW,17.0,79.0,1008.9,,17.2,No,Yes
2010-05-23,17,-1.6,12.7,0.0,,,E,13.0,ESE,7.0,55.0,1022.9,,12.5,No,No
2010-06-01,17,7.1,16.8,0.0,,,N,19.0,NNW,9.0,71.0,1018.2,,14.4,No,No
2010-06-02,17,6.5,16.2,0.2,,,N,20.0,NNW,13.0,69.0,1020.7,,15.8,No,No
2010-07-01,17,0.9,13.0,4.2,,,E,9.0,ENE,4.0,71.0,1022.6,,11.7,Yes,No
2010-07-13,17,4.0,15.5,0.4,,,N,33.0,N,20.0,57.0,1005.2,,14.4,No,Yes
2010-07-24,17,1.2,13.1,0.0,,,NW,26.0,NW,15.0,68.0,1026.7,,12.5,No,No
2010-07-27,17,0.4,15.7,0.0,,,SSE,17.0,SSE,9.0,50.0,1031.6,,14.4,No,No
2010-07-29,17,5.9,15.1,0.0,,,ESE,15.0,N,4.0,76.0,1014.0,,14.1,No,No
2010-08-06,17,0.6,12.0,0.0,,,SE,26.0,SE,15.0,51.0,1022.3,,11.6,No,No
2010-08-17,17,-0.9,13.7,0.0,,,NW,22.0,NNW,11.0,49.0,1016.7,,13.5,No,No
2010-09-09,17,5.0,12.3,0.0,,,NNW,31.0,NNW,6.0,84.0,1006.9,,12.0,No,Yes
2010-09-16,17,6.6,13.7,0.0,,,W,61.0,W,9.0,38.0,1003.5,,12.9,No,No
2010-10-06,17,4.9,15.7,0.0,,,NNW,30.0,NW,13.0,89.0,1012.4,,15.1,No,Yes
2010-10-11,17,11.2,19.8,0.0,,,NNW,43.0,N,22.0,57.0,1027.6,,18.4,No,No
2010-10-21,17,6.2,17.4,0.0,,,NW,37.0,NW,22.0,61.0,1020.1,,16.5,No,No
2010-10-27,17,9.3,20.0,0.0,,,NW,37.0,NNW,20.0,63.0,1017.1,,17.4,No,No
2010-11-03,17,8.6,16.9,0.8,,,NNW,31.0,WNW,4.0,35.0,1017.9,,16.1,No,No
2010-11-28,17,13.9,21.2,9.8,,,SE,44.0,SE,22.0,55.0,1010.7,,19.9,Yes,No
2010-12-07,17,14.0,21.1,0.0,,,NNE,44.0,ENE,17.0,72.0,1012.3,,20.0,No,Yes
2010-12-11,17,10.6,18.4,6.0,,,NW,65.0,NNW,30.0,60.0,995.0,,17.1,Yes,Yes
2010-12-21,17,9.5,18.9,1.2,,,SW,44.0,WSW,17.0,41.0,1005.3,,16.9,Yes,No
2010-12-26,17,10.2,22.1,0.0,,,W,39.0,WNW,9.0,35.0,1000.9,,20.6,No,No
2010-12-27,17,6.3,18.0,0.0,,,WSW,35.0,SW,13.0,30.0,1007.7,,16.2,No,No
2011-01-04,17,11.8,23.9,0.0,,,NW,28.0,WNW,9.0,40.0,1012.7,,22.1,No,No
2011-01-07,17,16.1,30.3,0.0,,,NW,33.0,NW,19.0,47.0,1009.4,,28.0,No,No
2011-01-12,17,18.8,21.5,2.0,,,SE,41.0,ESE,9.0,71.0,1015.1,,20.2,Yes,Yes
2011-01-21,17,15.6,28.6,0.0,,,SE,44.0,NNW,9.0,58.0,1008.7,,25.2,No,No
2011-03-07,17,9.7,25.6,0.0,,,NNW,24.0,NW,11.0,52.0,1018.4,,23.8,No,No
2011-03-22,17,16.0,20.3,7.4,,,ESE,44.0,SE,20.0,63.0,1011.3,,20.1,Yes,Yes
2011-03-26,17,8.1,19.8,0.0,,,NNW,24.0,N,7.0,53.0,1021.6,,19.1,No,No
